title,time_per_workout,week,day,number_of_exercises,exercise_name,sets,reps_display
Bro Split Forever,50,10,1,5,Rear Delt Fly (Dumbbell),3,16
Bro Split Forever,50,10,1,5,Arnold Press,3,12
Bro Split Forever,50,10,2,6,Skull Crusher,3,16
Bro Split Forever,50,10,2,6,Incline Curl (Dumbbell),3,10
Bro Split Forever,50,10,2,6,Bench Press (Close Grip),3,16
Bro Split Forever,50,10,2,6,Overhead Extension (Dumbbell),3,16
Bro Split Forever,50,10,2,6,Chin-Up (Bodyweight),3,16
Bro Split Forever,50,10,2,6,Hammer Curl,3,16
Bro Split Forever,50,10,3,1,Jog,1,16
Bro Split Forever,50,10,4,6,Standing Calf Raise,5,20
Bro Split Forever,50,10,4,6,Squat (Barbell),3,20
Bro Split Forever,50,10,4,6,Romanian Deadlift (Barbell),4,16
Bro Split Forever,50,10,4,6,Bulgarian Split Squat (Dumbbell),4,30
Bro Split Forever,50,10,4,6,Lunge (Barbell),4,20
Bro Split Forever,50,10,4,6,Box Jump,2,20
Bro Split Forever,50,10,5,5,Incline Bench Press (Dumbbell),4,20
Bro Split Forever,50,10,5,5,Bench Press (Barbell),4,16
Bro Split Forever,50,10,5,5,Chest Fly (Dumbbell),3,16
Bro Split Forever,50,10,5,5,Dip (Bodyweight),2,16
Bro Split Forever,50,10,5,5,Push Up,2,16
Bro Split Forever,50,10,6,6,Pull-Up (Weighted),3,20
Bro Split Forever,50,10,6,6,Bent Over Row (Barbell),3,30
Bro Split Forever,50,10,6,6,Rack Pull (Barbell),3,20
Bro Split Forever,50,10,6,6,Dumbbell Row,3,16
Bro Split Forever,50,10,6,6,Good Morning,3,12
Bro Split Forever,50,10,6,6,Pull-Up (Bodyweight),3,16
Bro Split Forever,50,10,7,5,Lateral Raise (Dumbbell),3,10
Bro Split Forever,50,10,7,5,Seated Shoulder Press (Dumbbell),3,16
Bro Split Forever,50,10,7,5,Upright Row (Barbell),3,16
Bro Split Forever,50,10,7,5,Rear Delt Fly (Dumbbell),3,16
Bro Split Forever,50,10,7,5,Arnold Press,3,16
Be strong,70,1,1,3,Bench Press (Barbell),2,12
Be strong,70,1,1,3,Seated Overhead Press (Barbell),1,10
Be strong,70,1,1,3,Single Arm Overhead Tricep Extension,4,10
Be strong,70,1,2,3,Safety Bar Squat,2,5
Be strong,70,1,2,3,Standing Calf Raise,3,12
Be strong,70,1,2,3,Leg Extension,4,10
Be strong,70,1,3,3,Underhand Lat Pulldown,2,11
Be strong,70,1,3,3,Barbell Row,2,12
Be strong,70,1,3,3,Bicep Curl (Cable),4,12
Be strong,70,1,4,3,Incline Bench Press (Barbell),1,10
Be strong,70,1,4,3,JM Press,4,14
Be strong,70,1,4,3,Lateral Raise (Dumbbell),4,18
Be strong,70,1,5,3,Romanian Deadlift (Barbell),1,9
Be strong,70,1,5,3,Leg Curl,4,14
Be strong,70,1,5,3,Leg Extension,4,15
Be strong,70,1,6,3,Lat Pulldown (Single Arm),4,18
Be strong,70,1,6,3,Rack Pull (Barbell),4,5
Be strong,70,1,6,3,Incline Curl (Dumbbell),4,10
Be strong,70,2,1,3,Bench Press (Barbell),2,12
Be strong,70,2,1,3,Seated Overhead Press (Barbell),1,10
Be strong,70,2,1,3,Single Arm Overhead Tricep Extension,4,15
Be strong,70,2,2,3,Safety Bar Squat,2,10
Be strong,70,2,2,3,Standing Calf Raise,3,9
Be strong,70,2,2,3,Leg Extension,4,14
Be strong,70,2,3,3,Underhand Lat Pulldown,2,7
Be strong,70,2,3,3,Barbell Row,2,18
Be strong,70,2,3,3,Bicep Curl (Cable),4,11
Be strong,70,2,4,3,Incline Bench Press (Barbell),1,11
Be strong,70,2,4,3,JM Press,4,10
Be strong,70,2,4,3,Lateral Raise (Dumbbell),4,18
Be strong,70,2,5,3,Romanian Deadlift (Barbell),1,15
Be strong,70,2,5,3,Leg Curl,4,8
Be strong,70,2,5,3,Leg Extension,4,8
Be strong,70,2,6,3,Lat Pulldown (Single Arm),4,18
Be strong,70,2,6,3,Rack Pull (Barbell),4,11
Be strong,70,2,6,3,Incline Curl (Dumbbell),4,11
Be strong,70,3,1,3,Bench Press (Barbell),2,11
Be strong,70,3,1,3,Seated Overhead Press (Barbell),1,10
Be strong,70,3,1,3,Single Arm Overhead Tricep Extension,4,12
Be strong,70,3,2,3,Safety Bar Squat,2,14
Be strong,70,3,2,3,Standing Calf Raise,3,18
Be strong,70,3,2,3,Leg Extension,4,18
Be strong,70,3,3,3,Underhand Lat Pulldown,2,9
Be strong,70,3,3,3,Barbell Row,2,9
Be strong,70,3,3,3,Bicep Curl (Cable),4,14
Be strong,70,3,4,3,Incline Bench Press (Barbell),1,9
Be strong,70,3,4,3,JM Press,4,18
Be strong,70,3,4,3,Lateral Raise (Dumbbell),4,18
Be strong,70,3,5,3,Romanian Deadlift (Barbell),1,9
Be strong,70,3,5,3,Leg Curl,4,3
Be strong,70,3,5,3,Leg Extension,4,15
Be strong,70,3,6,3,Lat Pulldown (Single Arm),4,11
Be strong,70,3,6,3,Rack Pull (Barbell),4,15
Be strong,70,3,6,3,Incline Curl (Dumbbell),4,18
Be strong,70,4,1,3,Bench Press (Barbell),2,5
Be strong,70,4,1,3,Seated Overhead Press (Barbell),1,18
Be strong,70,4,1,3,Single Arm Overhead Tricep Extension,4,9
Be strong,70,4,2,3,Safety Bar Squat,2,18
Be strong,70,4,2,3,Standing Calf Raise,3,11
Be strong,70,4,2,3,Leg Extension,4,18
Be strong,70,4,3,3,Underhand Lat Pulldown,2,10
Be strong,70,4,3,3,Barbell Row,2,5
Be strong,70,4,3,3,Bicep Curl (Cable),4,14
Be strong,70,4,4,3,Incline Bench Press (Barbell),1,9
Be strong,70,4,4,3,JM Press,4,11
Be strong,70,4,4,3,Lateral Raise (Dumbbell),4,20
Be strong,70,4,5,3,Romanian Deadlift (Barbell),1,15
Be strong,70,4,5,3,Leg Curl,4,18
Be strong,70,4,5,3,Leg Extension,4,5
Be strong,70,4,6,3,Lat Pulldown (Single Arm),4,9
Be strong,70,4,6,3,Rack Pull (Barbell),4,9
Be strong,70,4,6,3,Incline Curl (Dumbbell),4,14
Be strong,70,5,1,3,Bench Press (Barbell),2,7
Be strong,70,5,1,3,Seated Overhead Press (Barbell),1,15
Be strong,70,5,1,3,Single Arm Overhead Tricep Extension,4,18
Be strong,70,5,2,3,Safety Bar Squat,2,5
Be strong,70,5,2,3,Standing Calf Raise,3,10
Be strong,70,5,2,3,Leg Extension,4,12
Be strong,70,5,3,3,Underhand Lat Pulldown,2,14
Be strong,70,5,3,3,Barbell Row,2,14
Be strong,70,5,3,3,Bicep Curl (Cable),4,11
Be strong,70,5,4,3,Incline Bench Press (Barbell),1,11
Be strong,70,5,4,3,JM Press,4,6
Be strong,70,5,4,3,Lateral Raise (Dumbbell),4,14
Be strong,70,5,5,3,Romanian Deadlift (Barbell),1,18
Be strong,70,5,5,3,Leg Curl,4,9
Be strong,70,5,5,3,Leg Extension,4,14
Be strong,70,5,6,3,Lat Pulldown (Single Arm),4,15
Be strong,70,5,6,3,Rack Pull (Barbell),4,18
Be strong,70,5,6,3,Incline Curl (Dumbbell),4,5
Be strong,70,6,1,3,Bench Press (Barbell),2,10
Be strong,70,6,1,3,Seated Overhead Press (Barbell),1,12
Be strong,70,6,1,3,Single Arm Overhead Tricep Extension,4,10
Be strong,70,6,2,3,Safety Bar Squat,2,15
Be strong,70,6,2,3,Standing Calf Raise,3,6
Be strong,70,6,2,3,Leg Extension,4,9
Be strong,70,6,3,3,Underhand Lat Pulldown,2,14
Be strong,70,6,3,3,Barbell Row,2,7
Be strong,70,6,3,3,Bicep Curl (Cable),4,18
Be strong,70,6,4,3,Incline Bench Press (Barbell),1,11
Be strong,70,6,4,3,JM Press,4,11
Be strong,70,6,4,3,Lateral Raise (Dumbbell),4,10
Be strong,70,6,5,3,Romanian Deadlift (Barbell),1,18
Be strong,70,6,5,3,Leg Curl,4,15
Be strong,70,6,5,3,Leg Extension,4,8
Be strong,70,6,6,3,Lat Pulldown (Single Arm),4,8
Be strong,70,6,6,3,Rack Pull (Barbell),4,18
Be strong,70,6,6,3,Incline Curl (Dumbbell),4,11
Be strong,70,7,1,3,Bench Press (Barbell),2,11
Be strong,70,7,1,3,Seated Overhead Press (Barbell),1,11
Be strong,70,7,1,3,Single Arm Overhead Tricep Extension,4,6
Be strong,70,7,2,3,Safety Bar Squat,2,12
Be strong,70,7,2,3,Standing Calf Raise,3,14
Be strong,70,7,2,3,Leg Extension,4,18
Be strong,70,7,3,3,Underhand Lat Pulldown,2,18
Be strong,70,7,3,3,Barbell Row,2,9
Be strong,70,7,3,3,Bicep Curl (Cable),4,9
Be strong,70,7,4,3,Incline Bench Press (Barbell),1,14
Be strong,70,7,4,3,JM Press,4,9
Be strong,70,7,4,3,Lateral Raise (Dumbbell),4,18
Be strong,70,7,5,3,Romanian Deadlift (Barbell),1,18
Be strong,70,7,5,3,Leg Curl,4,9
Be strong,70,7,5,3,Leg Extension,4,3
Be strong,70,7,6,3,Lat Pulldown (Single Arm),4,15
Be strong,70,7,6,3,Rack Pull (Barbell),4,11
Be strong,70,7,6,3,Incline Curl (Dumbbell),4,15
Be strong,70,8,1,3,Bench Press (Barbell),2,18
Be strong,70,8,1,3,Seated Overhead Press (Barbell),1,5
Be strong,70,8,1,3,Single Arm Overhead Tricep Extension,4,18
Be strong,70,8,2,3,Safety Bar Squat,2,9
Be strong,70,8,2,3,Standing Calf Raise,3,18
Be strong,70,8,2,3,Leg Extension,4,11
Be strong,70,8,3,3,Underhand Lat Pulldown,2,18
Be strong,70,8,3,3,Barbell Row,2,10
Be strong,70,8,3,3,Bicep Curl (Cable),4,5
Be strong,70,8,4,3,Incline Bench Press (Barbell),1,14
Be strong,70,8,4,3,JM Press,4,9
Be strong,70,8,4,3,Lateral Raise (Dumbbell),4,11
Be strong,70,8,5,3,Romanian Deadlift (Barbell),1,20
Be strong,70,8,5,3,Leg Curl,4,15
Be strong,70,8,5,3,Leg Extension,4,18
Be strong,70,8,6,3,Lat Pulldown (Single Arm),4,5
Be strong,70,8,6,3,Rack Pull (Barbell),4,9
Be strong,70,8,6,3,Incline Curl (Dumbbell),4,9
Be strong,70,9,1,3,Bench Press (Barbell),2,14
Be strong,70,9,1,3,Seated Overhead Press (Barbell),1,7
Be strong,70,9,1,3,Single Arm Overhead Tricep Extension,4,15
Be strong,70,9,2,3,Safety Bar Squat,2,18
Be strong,70,9,2,3,Standing Calf Raise,3,5
Be strong,70,9,2,3,Leg Extension,4,10
Be strong,70,9,3,3,Underhand Lat Pulldown,2,12
Be strong,70,9,3,3,Barbell Row,2,14
Be strong,70,9,3,3,Bicep Curl (Cable),4,14
Be strong,70,9,4,3,Incline Bench Press (Barbell),1,11
Be strong,70,9,4,3,JM Press,4,11
Be strong,70,9,4,3,Lateral Raise (Dumbbell),4,4
Be strong,70,9,5,3,Romanian Deadlift (Barbell),1,14
Be strong,70,9,5,3,Leg Curl,4,18
Be strong,70,9,5,3,Leg Extension,4,9
Be strong,70,9,6,3,Lat Pulldown (Single Arm),4,14
Be strong,70,9,6,3,Rack Pull (Barbell),4,15
Be strong,70,9,6,3,Incline Curl (Dumbbell),4,18
Be strong,70,10,1,3,Bench Press (Barbell),2,5
Be strong,70,10,1,3,Seated Overhead Press (Barbell),1,10
Be strong,70,10,1,3,Single Arm Overhead Tricep Extension,4,12
Be strong,70,10,2,3,Safety Bar Squat,2,10
Be strong,70,10,2,3,Standing Calf Raise,3,15
Be strong,70,10,2,3,Leg Extension,4,4
Be strong,70,10,3,3,Underhand Lat Pulldown,2,9
Be strong,70,10,3,3,Barbell Row,2,14
Be strong,70,10,3,3,Bicep Curl (Cable),4,7
Be strong,70,10,4,3,Incline Bench Press (Barbell),1,18
Be strong,70,10,4,3,JM Press,4,11
Be strong,70,10,4,3,Lateral Raise (Dumbbell),4,11
Be strong,70,10,5,3,Romanian Deadlift (Barbell),1,10
Be strong,70,10,5,3,Leg Curl,4,18
Be strong,70,10,5,3,Leg Extension,4,15
Be strong,70,10,6,3,Lat Pulldown (Single Arm),4,8
Be strong,70,10,6,3,Rack Pull (Barbell),4,8
Be strong,70,10,6,3,Incline Curl (Dumbbell),4,18
Be strong,70,11,1,3,Bench Press (Barbell),2,11
Be strong,70,11,1,3,Seated Overhead Press (Barbell),1,11
Be strong,70,11,1,3,Single Arm Overhead Tricep Extension,4,11
Be strong,70,11,2,3,Safety Bar Squat,2,4
Be strong,70,11,2,3,Standing Calf Raise,3,12
Be strong,70,11,2,3,Leg Extension,4,14
Be strong,70,11,3,3,Underhand Lat Pulldown,2,18
Be strong,70,11,3,3,Barbell Row,2,18
Be strong,70,11,3,3,Bicep Curl (Cable),4,9
Be strong,70,11,4,3,Incline Bench Press (Barbell),1,9
Be strong,70,11,4,3,JM Press,4,14
Be strong,70,11,4,3,Lateral Raise (Dumbbell),4,9
Be strong,70,11,5,3,Romanian Deadlift (Barbell),1,18
Be strong,70,11,5,3,Leg Curl,4,18
Be strong,70,11,5,3,Leg Extension,4,9
Be strong,70,11,6,3,Lat Pulldown (Single Arm),4,3
Be strong,70,11,6,3,Rack Pull (Barbell),4,15
Be strong,70,11,6,3,Incline Curl (Dumbbell),4,11
Be strong,70,12,1,3,Bench Press (Barbell),2,15
Be strong,70,12,1,3,Seated Overhead Press (Barbell),1,18
Be strong,70,12,1,3,Single Arm Overhead Tricep Extension,4,5
Be strong,70,12,2,3,Safety Bar Squat,2,18
Be strong,70,12,2,3,Standing Calf Raise,3,9
Be strong,70,12,2,3,Leg Extension,4,18
Be strong,70,12,3,3,Underhand Lat Pulldown,2,11
Be strong,70,12,3,3,Barbell Row,2,18
Be strong,70,12,3,3,Bicep Curl (Cable),4,10
Be strong,70,12,4,3,Incline Bench Press (Barbell),1,5
Be strong,70,12,4,3,JM Press,4,14
Be strong,70,12,4,3,Lateral Raise (Dumbbell),4,9
Be strong,70,12,5,3,Romanian Deadlift (Barbell),1,11
Be strong,70,12,5,3,Leg Curl,4,20
Be strong,70,12,5,3,Leg Extension,4,15
Be strong,70,12,6,3,Lat Pulldown (Single Arm),4,18
Be strong,70,12,6,3,Rack Pull (Barbell),4,5
Be strong,70,12,6,3,Incline Curl (Dumbbell),4,9
3/4/5 SBD Program,60,1,1,3,Squat (Barbell),3,9
3/4/5 SBD Program,60,1,1,3,Bench Press (Barbell),3,18
3/4/5 SBD Program,60,1,1,3,Deadlift (Barbell),3,7
3/4/5 SBD Program,60,1,2,3,Squat (Barbell),3,9
3/4/5 SBD Program,60,1,2,3,Bench Press (Barbell),3,14
3/4/5 SBD Program,60,1,2,3,Deadlift (Barbell),3,18
3/4/5 SBD Program,60,1,3,3,Squat (Barbell),3,9
3/4/5 SBD Program,60,1,3,3,Bench Press (Barbell),3,9
3/4/5 SBD Program,60,1,3,3,Deadlift (Barbell),3,14
3/4/5 SBD Program,60,2,1,3,Squat (Barbell),3,7
3/4/5 SBD Program,60,2,1,3,Bench Press (Barbell),3,11
3/4/5 SBD Program,60,2,1,3,Deadlift (Barbell),3,9
3/4/5 SBD Program,60,2,2,3,Squat (Barbell),3,18
3/4/5 SBD Program,60,2,2,3,Bench Press (Barbell),3,7
3/4/5 SBD Program,60,2,2,3,Deadlift (Barbell),3,9
3/4/5 SBD Program,60,2,3,3,Squat (Barbell),3,14
3/4/5 SBD Program,60,2,3,3,Bench Press (Barbell),3,18
3/4/5 SBD Program,60,2,3,3,Deadlift (Barbell),3,9
3/4/5 SBD Program,60,3,1,3,Squat (Barbell),3,9
3/4/5 SBD Program,60,3,1,3,Bench Press (Barbell),3,14
3/4/5 SBD Program,60,3,1,3,Deadlift (Barbell),3,7
3/4/5 SBD Program,60,3,2,3,Squat (Barbell),3,11
3/4/5 SBD Program,60,3,2,3,Bench Press (Barbell),3,9
3/4/5 SBD Program,60,3,2,3,Deadlift (Barbell),3,18
3/4/5 SBD Program,60,3,3,3,Squat (Barbell),3,7
3/4/5 SBD Program,60,3,3,3,Bench Press (Barbell),3,9
3/4/5 SBD Program,60,3,3,3,Deadlift (Barbell),3,14
3/4/5 SBD Program,60,4,1,3,Squat (Barbell),3,18
3/4/5 SBD Program,60,4,1,3,Bench Press (Barbell),3,9
3/4/5 SBD Program,60,4,1,3,Deadlift (Barbell),3,9
3/4/5 SBD Program,60,4,2,3,Squat (Barbell),3,14
3/4/5 SBD Program,60,4,2,3,Bench Press (Barbell),3,7
3/4/5 SBD Program,60,4,2,3,Deadlift (Barbell),3,11
3/4/5 SBD Program,60,4,3,3,Squat (Barbell),3,9
3/4/5 SBD Program,60,4,3,3,Bench Press (Barbell),3,18
3/4/5 SBD Program,60,4,3,3,Deadlift (Barbell),3,7
3/4/5 SBD Program,60,5,1,3,Squat (Barbell),3,9
3/4/5 SBD Program,60,5,1,3,Bench Press (Barbell),3,14
3/4/5 SBD Program,60,5,1,3,Deadlift (Barbell),3,18
3/4/5 SBD Program,60,5,2,3,Squat (Barbell),3,9
3/4/5 SBD Program,60,5,2,3,Bench Press (Barbell),3,9
3/4/5 SBD Program,60,5,2,3,Deadlift (Barbell),3,14
3/4/5 SBD Program,60,5,3,3,Squat (Barbell),3,7
3/4/5 SBD Program,60,5,3,3,Bench Press (Barbell),3,11
3/4/5 SBD Program,60,5,3,3,Deadlift (Barbell),3,9
3/4/5 SBD Program,60,6,1,3,Squat (Barbell),3,18
3/4/5 SBD Program,60,6,1,3,Bench Press (Barbell),3,7
3/4/5 SBD Program,60,6,1,3,Deadlift (Barbell),3,9
3/4/5 SBD Program,60,6,2,3,Squat (Barbell),3,14
3/4/5 SBD Program,60,6,2,3,Bench Press (Barbell),3,18
3/4/5 SBD Program,60,6,2,3,Deadlift (Barbell),3,9
3/4/5 SBD Program,60,6,3,3,Squat (Barbell),3,9
3/4/5 SBD Program,60,6,3,3,Bench Press (Barbell),3,14
3/4/5 SBD Program,60,6,3,3,Deadlift (Barbell),3,5
3/4/5 SBD Program,60,7,1,3,Squat (Barbell),3,5
3/4/5 SBD Program,60,7,1,3,Bench Press (Barbell),3,5
3/4/5 SBD Program,60,7,1,3,Deadlift (Barbell),3,5
3/4/5 SBD Program,60,7,2,3,Squat (Barbell),3,25
3/4/5 SBD Program,60,7,2,3,Bench Press (Barbell),3,30
3/4/5 SBD Program,60,7,2,3,Deadlift (Barbell),3,15
3/4/5 SBD Program,60,7,3,3,Squat (Barbell),3,60
3/4/5 SBD Program,60,7,3,3,Bench Press (Barbell),3,60
3/4/5 SBD Program,60,7,3,3,Deadlift (Barbell),3,20
3/4/5 SBD Program,60,8,1,3,Squat (Barbell),3,60
3/4/5 SBD Program,60,8,1,3,Bench Press (Barbell),3,15
3/4/5 SBD Program,60,8,1,3,Deadlift (Barbell),3,15
3/4/5 SBD Program,60,8,2,3,Squat (Barbell),3,25
3/4/5 SBD Program,60,8,2,3,Bench Press (Barbell),3,30
3/4/5 SBD Program,60,8,2,3,Deadlift (Barbell),3,15
3/4/5 SBD Program,60,8,3,3,Squat (Barbell),3,60
3/4/5 SBD Program,60,8,3,3,Bench Press (Barbell),3,60
3/4/5 SBD Program,60,8,3,3,Deadlift (Barbell),3,20
3/4/5 SBD Program,60,9,1,3,Squat (Barbell),3,60
3/4/5 SBD Program,60,9,1,3,Bench Press (Barbell),3,15
3/4/5 SBD Program,60,9,1,3,Deadlift (Barbell),3,15
3/4/5 SBD Program,60,9,2,3,Squat (Barbell),3,6
3/4/5 SBD Program,60,9,2,3,Bench Press (Barbell),3,6
3/4/5 SBD Program,60,9,2,3,Deadlift (Barbell),3,10
3/4/5 SBD Program,60,9,3,3,Squat (Barbell),3,6
3/4/5 SBD Program,60,9,3,3,Bench Press (Barbell),3,8
3/4/5 SBD Program,60,9,3,3,Deadlift (Barbell),3,6
3/4/5 SBD Program,60,10,1,3,Squat (Barbell),3,6
3/4/5 SBD Program,60,10,1,3,Bench Press (Barbell),3,6
3/4/5 SBD Program,60,10,1,3,Deadlift (Barbell),3,6
3/4/5 SBD Program,60,10,2,3,Squat (Barbell),3,6
3/4/5 SBD Program,60,10,2,3,Bench Press (Barbell),3,6
3/4/5 SBD Program,60,10,2,3,Deadlift (Barbell),3,6
3/4/5 SBD Program,60,10,3,3,Squat (Barbell),3,6
3/4/5 SBD Program,60,10,3,3,Bench Press (Barbell),3,12
3/4/5 SBD Program,60,10,3,3,Deadlift (Barbell),3,12
3/4/5 SBD Program,60,11,1,3,Squat (Barbell),3,8
3/4/5 SBD Program,60,11,1,3,Bench Press (Barbell),3,10
3/4/5 SBD Program,60,11,1,3,Deadlift (Barbell),3,6
3/4/5 SBD Program,60,11,2,3,Squat (Barbell),3,6
3/4/5 SBD Program,60,11,2,3,Bench Press (Barbell),3,6
3/4/5 SBD Program,60,11,2,3,Deadlift (Barbell),3,6
3/4/5 SBD Program,60,11,3,3,Squat (Barbell),3,6
3/4/5 SBD Program,60,11,3,3,Bench Press (Barbell),3,6
3/4/5 SBD Program,60,11,3,3,Deadlift (Barbell),3,6
3/4/5 SBD Program,60,12,1,3,Squat (Barbell),3,6
3/4/5 SBD Program,60,12,1,3,Bench Press (Barbell),3,6
3/4/5 SBD Program,60,12,1,3,Deadlift (Barbell),3,6
3/4/5 SBD Program,60,12,2,3,Squat (Barbell),3,6
3/4/5 SBD Program,60,12,2,3,Bench Press (Barbell),3,12
3/4/5 SBD Program,60,12,2,3,Deadlift (Barbell),3,12
3/4/5 SBD Program,60,12,3,3,Squat (Barbell),3,8
3/4/5 SBD Program,60,12,3,3,Bench Press (Barbell),3,10
3/4/5 SBD Program,60,12,3,3,Deadlift (Barbell),3,6
Be an athlete,80,1,1,7,Y Raise,1,13
Be an athlete,80,1,1,7,Bench Press (Barbell),4,8
Be an athlete,80,1,1,7,Incline Bench Press (Dumbbell),3,16
Be an athlete,80,1,1,7,Chest Fly (Cable),3,15
Be an athlete,80,1,1,7,Military Press (Barbell),3,11
Be an athlete,80,1,1,7,Tricep Rope Push Down (Cable),3,20
Be an athlete,80,1,1,7,Dip (Weighted),3,25
Be an athlete,80,1,2,7,Power Clean,5,13
Be an athlete,80,1,2,7,Squat (Barbell),5,13
Be an athlete,80,1,2,7,Seated Row (Cable),3,16
Be an athlete,80,1,2,7,Lat Pulldown,3,13
Be an athlete,80,1,2,7,Lunge (Dumbbell),3,11
Be an athlete,80,1,2,7,Box Jump,3,16
Be an athlete,80,1,2,7,Hammer Curl,3,15
Be an athlete,80,1,3,7,Around The World,1,11
Be an athlete,80,1,3,7,Incline Bench Press (Barbell),5,22
Be an athlete,80,1,3,7,Bench Press (Dumbbell),3,6
Be an athlete,80,1,3,7,Rear Delt Fly (Machine),3,10
Be an athlete,80,1,3,7,Shrug (Barbell),3,10
Be an athlete,80,1,3,7,Skull Crusher,3,10
Be an athlete,80,1,3,7,Push Up,3,10
Be an athlete,80,1,4,6,Power Clean,5,10
Be an athlete,80,1,4,6,Front Squat (Barbell),5,10
Be an athlete,80,1,4,6,Standing Calf Raise,3,10
Be an athlete,80,1,4,6,Hip Abductor (Machine),3,10
Be an athlete,80,1,4,6,Good Morning,3,10
Be an athlete,80,1,4,6,Bicep Curl (Barbell),3,10
Be an athlete,80,2,1,7,Y Raise,1,10
Be an athlete,80,2,1,7,Bench Press (Barbell),4,10
Be an athlete,80,2,1,7,Incline Bench Press (Dumbbell),3,10
Be an athlete,80,2,1,7,Chest Fly (Cable),3,10
Be an athlete,80,2,1,7,Military Press (Barbell),3,10
Be an athlete,80,2,1,7,Tricep Rope Push Down (Cable),3,10
Be an athlete,80,2,1,7,Dip (Weighted),3,10
Be an athlete,80,2,2,7,Power Clean,5,10
Be an athlete,80,2,2,7,Squat (Barbell),5,10
Be an athlete,80,2,2,7,Seated Row (Cable),3,10
Be an athlete,80,2,2,7,Lat Pulldown,3,10
Be an athlete,80,2,2,7,Lunge (Dumbbell),3,10
Be an athlete,80,2,2,7,Box Jump,3,10
Be an athlete,80,2,2,7,Hammer Curl,3,10
Be an athlete,80,2,3,7,Around The World,1,10
Be an athlete,80,2,3,7,Incline Bench Press (Barbell),5,10
Be an athlete,80,2,3,7,Bench Press (Dumbbell),3,10
Be an athlete,80,2,3,7,Rear Delt Fly (Machine),3,10
Be an athlete,80,2,3,7,Shrug (Barbell),3,10
Be an athlete,80,2,3,7,Skull Crusher,3,10
Be an athlete,80,2,3,7,Push Up,3,10
Be an athlete,80,2,4,6,Power Clean,5,10
Be an athlete,80,2,4,6,Front Squat (Barbell),5,10
Be an athlete,80,2,4,6,Standing Calf Raise,3,10
Be an athlete,80,2,4,6,Hip Abductor (Machine),3,10
Be an athlete,80,2,4,6,Good Morning,3,10
Be an athlete,80,2,4,6,Bicep Curl (Barbell),3,10
Be an athlete,80,3,1,7,Y Raise,1,10
Be an athlete,80,3,1,7,Bench Press (Barbell),4,10
Be an athlete,80,3,1,7,Incline Bench Press (Dumbbell),3,10
Be an athlete,80,3,1,7,Chest Fly (Cable),3,10
Be an athlete,80,3,1,7,Military Press (Barbell),3,10
Be an athlete,80,3,1,7,Tricep Rope Push Down (Cable),3,10
Be an athlete,80,3,1,7,Dip (Weighted),3,10
Be an athlete,80,3,2,7,Power Clean,5,10
Be an athlete,80,3,2,7,Squat (Barbell),5,10
Be an athlete,80,3,2,7,Seated Row (Cable),3,10
Be an athlete,80,3,2,7,Lat Pulldown,3,10
Be an athlete,80,3,2,7,Lunge (Dumbbell),3,10
Be an athlete,80,3,2,7,Box Jump,3,10
Be an athlete,80,3,2,7,Hammer Curl,3,10
Be an athlete,80,3,3,7,Around The World,1,10
Be an athlete,80,3,3,7,Incline Bench Press (Barbell),5,10
Be an athlete,80,3,3,7,Bench Press (Dumbbell),3,10
Be an athlete,80,3,3,7,Rear Delt Fly (Machine),3,10
Be an athlete,80,3,3,7,Shrug (Barbell),3,10
Be an athlete,80,3,3,7,Skull Crusher,3,10
Be an athlete,80,3,3,7,Push Up,3,10
Be an athlete,80,3,4,6,Power Clean,5,10
Be an athlete,80,3,4,6,Front Squat (Barbell),5,10
Be an athlete,80,3,4,6,Standing Calf Raise,3,10
Be an athlete,80,3,4,6,Hip Abductor (Machine),3,10
Be an athlete,80,3,4,6,Good Morning,3,10
Be an athlete,80,3,4,6,Bicep Curl (Barbell),3,10
Be an athlete,80,4,1,7,Y Raise,1,10
Be an athlete,80,4,1,7,Bench Press (Barbell),4,10
Be an athlete,80,4,1,7,Incline Bench Press (Dumbbell),3,10
Be an athlete,80,4,1,7,Chest Fly (Cable),3,10
Be an athlete,80,4,1,7,Military Press (Barbell),3,10
Be an athlete,80,4,1,7,Tricep Rope Push Down (Cable),3,10
Be an athlete,80,4,1,7,Dip (Weighted),3,10
Be an athlete,80,4,2,7,Power Clean,5,10
Be an athlete,80,4,2,7,Squat (Barbell),5,10
Be an athlete,80,4,2,7,Seated Row (Cable),3,10
Be an athlete,80,4,2,7,Lat Pulldown,3,10
Be an athlete,80,4,2,7,Lunge (Dumbbell),3,10
Be an athlete,80,4,2,7,Box Jump,3,10
Be an athlete,80,4,2,7,Hammer Curl,3,10
Be an athlete,80,4,3,7,Around The World,1,10
Be an athlete,80,4,3,7,Incline Bench Press (Barbell),5,10
Be an athlete,80,4,3,7,Bench Press (Dumbbell),3,8
Be an athlete,80,4,3,7,Rear Delt Fly (Machine),3,8
Be an athlete,80,4,3,7,Shrug (Barbell),3,11
Be an athlete,80,4,3,7,Skull Crusher,3,11
Be an athlete,80,4,3,7,Push Up,3,11
Be an athlete,80,4,4,6,Power Clean,5,11
Be an athlete,80,4,4,6,Front Squat (Barbell),5,11
Be an athlete,80,4,4,6,Standing Calf Raise,3,8
Be an athlete,80,4,4,6,Hip Abductor (Machine),3,8
Be an athlete,80,4,4,6,Good Morning,3,8
